,_id,abstract,blog,byline,document_type,headline,keywords,multimedia,new_desk,print_page,pub_date,score,section_name,slideshow_credits,snippet,source,type_of_material,uri,web_url,word_count
0,4fd24e778eb7c8105d7f036c,,{},"{'original': 'By ALISON BERKLEY', 'person': [{'firstname': 'Alison', 'middlename': None, 'lastname': 'BERKLEY', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",article,"{'main': 'Long, Steep and Lovely in Aspen', 'kicker': 'SURFACING: COLORADO', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'ASPEN (COLO)', 'rank': 0, 'major': None}, {'name': 'subject', 'value': 'SKIING', 'rank': 0, 'major': None}, {'name': 'subject', 'value': 'TRAVEL AND VACATIONS', 'rank': 0, 'major': None}]",[],Travel Desk,4,2006-01-01T00:00:00Z,1.0,,,"While jet setters schuss down the groomed slopes of Aspen Mountain, the hard-core ski and snowboard set can be found on the steep, raw terrain at neighboring Aspen Highlands.",The New York Times,News,,https://www.nytimes.com/2006/01/01/travel/01surf.html,568
1,4fd24e778eb7c8105d7f0372,George Ernsberger letter on Jesse Green's article about figure skating and Emily Hughes (Dec 18),{},,article,"{'main': 'The Making of an Ice Princess', 'kicker': None, 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'HUGHES, EMILY', 'rank': 0, 'major': None}, {'name': 'persons', 'value': 'ERNSBERGER, GEORGE', 'rank': 0, 'major': None}, {'name': 'subject', 'value': 'ICE SKATING', 'rank': 0, 'major': None}, {'name': 'subject', 'value': 'FIGURE SKATING', 'rank': 0, 'major': None}]",[],Magazine,10,2006-01-01T00:00:00Z,1.0,,,"Thanks for Jesse Green's terrific article (Dec. 18) about figure skating and Emily Hughes. I think he may have overstated the percentage of wealthy families of serious skaters, but it's still a wonderfully intelligent and thoughtful piece.      ",The New York Times,Letter,,https://query.nytimes.com/gst/fullpage.html?res=9D07E7DE1330F932A35752C0A9609C8B63,41
2,4fd24e778eb7c8105d7f037b,,{},"{'original': 'By KELLY FEENEY', 'person': [{'firstname': 'Kelly', 'middlename': None, 'lastname': 'FEENEY', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",article,"{'main': 'Quick Bite/Millburn; When in Essex, Shop as the Romans Do', 'kicker': None, 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",[],[],New Jersey Weekly Desk,10,2006-01-01T00:00:00Z,1.0,,,"The word famiglia in a food store's name can be problematic. Named to suggest a homemade quality to the food it sells (perhaps even using nonna's recipe), a famiglia store runs the risk of criticism if it fails to deliver authentic food. But if th...",The New York Times,Review,,https://query.nytimes.com/gst/fullpage.html?res=9B04EFDA1330F932A35752C0A9609C8B63,350
3,4fd24e778eb7c8105d7f0381,"British and Dutch researchers conduct study on prevention and treatment of hangovers; research, which is published in journal BMJ, finds no evidence to support claimed remedies; various unproven hangover management techniques and folk remedies described; doctors agree that only sure cure for hangover is abstinence from alcohol; photos (M)",{},"{'original': 'By ALEX WILLIAMS', 'person': [{'firstname': 'Alex', 'middlename': None, 'lastname': 'WILLIAMS', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",article,"{'main': 'Hangover Helpers: Beyond Sheep Eyes', 'kicker': None, 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'GREAT BRITAIN', 'rank': 0, 'major': None}, {'name': 'glocations', 'value': 'NETHERLANDS', 'rank': 0, 'major': None}, {'name': 'organizations', 'value': 'BMJ', 'rank': 0, 'major': None}, {'name': 'subject', 'value': 'ALCOHOL ABUSE', 'rank': 0, 'major': None}, {'name': 'subject', 'value': 'ALTERNATIVE AND COMPLEMENTARY MEDICINE', 'rank': 0, 'major': None}, {'name': 'subject', 'value': 'HEADACHES', 'rank': 0, 'major': None}, {'name': 'subject', 'value': 'RESEARCH', 'rank': 0, 'major': None}]","[{'rank': 0, 'subtype': 'thumbnail', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2005/12/30/style/hang.7575.jpg', 'height': 75, 'width': 0, 'legacy': {'hasthumbnail': 'Y', 'thumbnailheight': 75, 'thumbnail': 'images/2005/12/30/style/hang.7575.jpg'}, 'subType': 'thumbnail', 'crop_name': None}, {'rank': 0, 'subtype': 'tiny_thumb', 'caption': None, 'credit': None, 'type': 'image', 'url': None, 'height': 55, 'width': 55, 'legacy': {'tinythumbwidth': 55, 'tinythumbheight': 55, 'hastinythumb': 'Y'}, 'subType': 'tiny_thumb', 'crop_name': None}]",Style Desk,1,2006-01-01T00:00:00Z,1.0,,,"As people wake up from another New Year's Eve, there will be dozens of hangover cures to choose from that go beyond the traditional Alka-Seltzer.",The New York Times,News,,https://www.nytimes.com/2006/01/01/fashion/sundaystyles/01HANGOVER.html,1346
4,4fd24e778eb7c8105d7f038a,,{},"{'original': 'By HOWARD MARKEL', 'person': [{'firstname': 'Howard', 'middlename': None, 'lastname': 'MARKEL', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",article,"{'main': ""If the Avian Flu Hasn't Hit, Here's Why. Maybe."", 'kicker': 'IDEAS & TRENDS', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",[],[],Week in Review Desk,10,2006-01-01T00:00:00Z,1.0,,,"WILD birds have completed their seasonal migration, and it appears that the United States has dodged the avian flu threat for now. The pattern of the semiannual migration itself provides some protection.     On the three main flyways of the Wester...",The New York Times,News,,https://query.nytimes.com/gst/fullpage.html?res=990DE2DC1030F932A35752C0A9609C8B63,329
5,4fd24e778eb7c8105d7f0390,"Pres Bush will return early from his vacation with ambitious strategy for 2006; has scheduled major speeches on economy and on Iraq, and hopes to have Supreme Court confirmation hearings for Judge Samuel A Alito Jr and renewal of Patriot Act behind him before State of the Union address on Jan 31; is concerned about minor revolt of Congressional Republicans, but has decided to take hard line with Congressional inquiries into his secret authorization of warrantless surveillance by National Security Agency; photo (M)",{},"{'original': 'By DAVID E. SANGER', 'person': [{'firstname': 'David', 'middlename': 'E.', 'lastname': 'SANGER', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",article,"{'main': 'President Uses Vacation to Prepare Agenda for 2006', 'kicker': 'White House Memo', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'ALITO, SAMUEL A JR', 'rank': 0, 'major': None}, {'name': 'persons', 'value': 'BUSH, GEORGE W', 'rank': 0, 'major': None}, {'name': 'glocations', 'value': 'IRAQ', 'rank': 0, 'major': None}, {'name': 'glocations', 'value': 'UNITED STATES', 'rank': 0, 'major': None}, {'name': 'organizations', 'value': 'NATIONAL SECURITY AGENCY', 'rank': 0, 'major': None}, {'name': 'organizations', 'value': 'SUPREME COURT', 'rank': 0, 'major': None}, {'name': 'subject', 'value': 'SURVEILLANCE OF CITIZENS BY GOVERNMENT', 'rank': 0, 'major': None}, {'name': 'subject', 'value': 'APPOINTMENTS AND EXECUTIVE CHANGES', 'rank': 0, 'major': None}, {'name': 'subject', 'value': 'LAW AND LEGISLATION', 'rank': 0, 'major': None}, {'name': 'subject', 'value': 'TELEPHONES AND TELECOMMUNICATIONS', 'rank': 0, 'major': None}, {'name': 'subject', 'value': 'STATE OF THE UNION MESSAGE (US)', 'rank': 0, 'major': None}, {'name': 'subject', 'value': 'WIRETAPPING AND OTHER EAVESDROPPING DEVICES AND METHODS', 'rank': 0, 'major': None}, {'name': 'subject', 'value': 'UNITED STATES ARMAMENT AND DEFENSE', 'rank': 0, 'major': None}, {'name': 'subject', 'value': 'PRIVACY', 'rank': 0, 'major': None}, {'name': 'subject', 'value': 'COMPUTERS AND THE INTERNET', 'rank': 0, 'major': None}, {'name': 'subject', 'value': 'SPEECHES AND STATEMENTS', 'rank': 0, 'major': None}, {'name': 'subject', 'value': 'UNITED STATES INTERNATIONAL RELATIONS', 'rank': 0, 'major': None}, {'name': 'subject', 'value': 'UNITED STATES POLITICS AND GOVERNMENT', 'rank': 0, 'major': None}, {'name': 'subject', 'value': 'PRESIDENTS AND PRESIDENCY (US)', 'rank': 0, 'major': None}, {'name': 'subject', 'value': 'SEARCH AND SEIZURE', 'rank': 0, 'major': None}, {'name': 'subject', 'value': 'TERRORISM', 'rank': 0, 'major': None}]","[{'rank': 0, 'subtype': 'thumbnail', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2005/12/31/politics/bush.75.jpg', 'height': 75, 'width': 0, 'legacy': {'hasthumbnail': 'Y', 'thumbnailheight': 75, 'thumbnail': 'images/2005/12/31/politics/bush.75.jpg'}, 'subType': 'thumbnail', 'crop_name': None}, {'rank': 0, 'subtype': 'tiny_thumb', 'caption': None, 'credit': None, 'type': 'image', 'url': None, 'height': 55, 'width': 55, 'legacy': {'tinythumbwidth': 55, 'tinythumbheight': 55, 'hastinythumb': 'Y'}, 'subType': 'tiny_thumb', 'crop_name': None}]",National Desk,13,2006-01-01T00:00:00Z,1.0,,,President Bush is scheduled to return to the White House earlier than usual and start a campaign to set the tone for the remainder of his presidency.,The New York Times,News,,https://www.nytimes.com/2006/01/01/politics/01bush.html,1706
6,4fd24e778eb7c8105d7f03a8,,{},,article,"{'main': 'Paid Notice: Memorials   MALIN, MILDRED', 'kicker': None, 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'MALIN, MILDRED', 'rank': 0, 'major': None}]",[],Classified,26,2006-01-01T00:00:00Z,1.0,,,MALIN--Mildred I think of you everyday. I miss you. Love Freya,The New York Times,Paid Death Notice,,https://query.nytimes.com/gst/fullpage.html?res=9407E7D71030F932A35752C0A9609C8B63,11
7,4fd24fd28eb7c8105d7f2962,,{},,article,"{'main': 'PHOTO-OP  ', 'kicker': None, 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",[],[],Westchester Weekly Desk,11,2006-01-01T00:00:00Z,1.0,,,,The New York Times,Caption,,https://query.nytimes.com/gst/fullpage.html?res=9904E2D81F31F932A35752C0A9609C8B63,0
8,4fd24fd28eb7c8105d7f296b,,{},"{'original': 'By JOHN ROCKWELL', 'person': [{'firstname': 'John', 'middlename': None, 'lastname': 'ROCKWELL', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",article,"{'main': 'A Pas de Deux of Dance and Film', 'kicker': 'DANCE', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'LINCOLN CENTER FOR THE PERFORMING ARTS', 'rank': 0, 'major': None}, {'name': 'subject', 'value': 'MOTION PICTURES', 'rank': 0, 'major': None}, {'name': 'subject', 'value': 'DANCING', 'rank': 0, 'major': None}]","[{'rank': 0, 'subtype': 'thumbnail', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2006/01/01/arts/rock.3.7575.jpg', 'height': 75, 'width': 0, 'legacy': {'hasthumbnail': 'Y', 'thumbnailheight': 75, 'thumbnail': 'images/2006/01/01/arts/rock.3.7575.jpg'}, 'subType': 'thumbnail', 'crop_name': None}]",Arts and Leisure Desk,27,2006-01-01T00:00:00Z,1.0,,,"At Lincoln Center, ballet history shares screen time with striptease.",The New York Times,News,,https://www.nytimes.com/2006/01/01/arts/dance/01rock.html,1685
9,4fd24fd28eb7c8105d7f2971,,{},,article,"{'main': 'An Ocean Agenda for New York', 'kicker': None, 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",[],[],Westchester Weekly Desk,11,2006-01-01T00:00:00Z,1.0,,,"It's no secret that the oceans are under siege. In recent years, two major commissions -- the Congressionally established United States Commission on Ocean Policy and the independent Pew Oceans Commission -- have urged prompt action to end overfis...",The New York Times,Editorial,,https://query.nytimes.com/gst/fullpage.html?res=9806E3DA1330F932A35752C0A9609C8B63,459
10,504a87161c22dfde670c0637,,{},,multimedia,"{'main': '&#039;We All Did It&#039; VIDEO', 'kicker': None, 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'EQUAL EDUCATIONAL OPPORTUNITIES', 'rank': 0, 'major': None}, {'name': 'subject', 'value': 'CRIME AND CRIMINALS', 'rank': 0, 'major': None}, {'name': 'organizations', 'value': '', 'rank': 0, 'major': None}, {'name': 'glocations', 'value': 'INDIA', 'rank': 0, 'major': None}, {'name': 'persons', 'value': 'KRISTOF, NICHOLAS D.', 'rank': 0, 'major': None}, {'name': 'persons', 'value': 'NATHANIEL, NAKA', 'rank': 0, 'major': None}, {'name': 'creative_works', 'value': '', 'rank': 0, 'major': None}]",[],,,2006-01-15T00:00:00Z,1.0,,,Nicholas D. Kristof says Usha Narayane is a reminder of the difference that education makes.,,,,https://www.nytimes.com/packages/khtml/2006/01/15/opinion/20060115_KRISTOF_VIDEO.html,27
11,4fd24e798eb7c8105d7f05a4,,{},"{'original': 'By Sue Downes', 'person': [{'firstname': 'Sue', 'middlename': None, 'lastname': 'Downes', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",article,"{'main': 'Teens Who Tell Too Much', 'kicker': 'Op-Ed Contributor', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'CHILDREN AND YOUTH', 'rank': 0, 'major': None}, {'name': 'subject', 'value': 'BLOGS AND BLOGGING (INTERNET)', 'rank': 0, 'major': None}, {'name': 'subject', 'value': 'COMPUTERS AND THE INTERNET', 'rank': 0, 'major': None}]",[],Long Island Weekly Desk,13,2006-01-15T00:00:00Z,1.0,,,It's 10 p.m. Do you know what your kids are blogging about?,The New York Times,Op-Ed,,https://www.nytimes.com/2006/01/15/opinion/nyregionopinions/15LIdownes.html,704
12,4fd24e798eb7c8105d7f05ad,,{},"{'original': 'By MAREK FUCHS', 'person': [{'firstname': 'Marek', 'middlename': None, 'lastname': 'FUCHS', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",article,"{'main': ""Peekskill to UConn; What's Next?"", 'kicker': 'FOR THE RECORD', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",[],[],Westchester Weekly Desk,2,2006-01-15T00:00:00Z,1.0,,,"WHAT is Hilton Armstrong, a 6-foot-11-inch University of Connecticut senior from Peekskill, to do after his last semester? He is blooming late into a force on the basketball court, so the question has become more complex than it is for your typica...",The New York Times,News,,https://query.nytimes.com/gst/fullpage.html?res=9B07E6DF173FF936A25752C0A9609C8B63,752
13,4fd24e798eb7c8105d7f05b3,,{},"{'original': 'By Joanne Dobson', 'person': [{'firstname': 'Joanne', 'middlename': None, 'lastname': 'Dobson', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",article,"{'main': 'Chai on the Hudson', 'kicker': None, 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",[],[],Westchester Weekly Desk,13,2006-01-15T00:00:00Z,1.0,,,"I dream occasionally that I go back to a house I lived in as a child, only to discover it magically transformed: rooms I never knew existed, unsuspected gardens, pantries bountiful with provisions. I wake from these dreams mystified and delighted ...",The New York Times,Op-Ed,,https://query.nytimes.com/gst/fullpage.html?res=9F0DE5DF173FF936A25752C0A9609C8B63,740
14,4fd24e798eb7c8105d7f05bc,,{},,article,"{'main': 'Susan Corts, Jason Hill', 'kicker': 'WEDDINGS/CELEBRATIONS', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'HILL, JASON GERARD', 'rank': 0, 'major': None}, {'name': 'persons', 'value': 'CORTS, SUSAN DIANE', 'rank': 0, 'major': None}, {'name': 'subject', 'value': 'WEDDINGS AND ENGAGEMENTS', 'rank': 0, 'major': None}]",[],Society Desk,14,2006-01-15T00:00:00Z,1.0,,,"Susan Diane Corts and Jason Gerard Hill were married yesterday at the Royal Poinciana Chapel in Palm Beach, Fla. The Rev. Robert Norris Sr., a Presbyterian minister, performed the ceremony, with the Rev. Alton Harper, a Baptist minister and a gran...",The New York Times,News,,https://www.nytimes.com/2006/01/15/fashion/weddings/15cort.html,200
15,4fd24e798eb7c8105d7f05c2,"Ben Stein Everybody's Business New Year column on importance of personal investments, not just monetary but in your children; drawing (M)",{},"{'original': 'By BEN STEIN', 'person': [{'firstname': 'Ben', 'middlename': None, 'lastname': 'STEIN', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",article,"{'main': ""Some Things I Don't Know, And One Thing I Do"", 'kicker': ""EVERYBODY'S BUSINESS"", 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'FINANCES', 'rank': 0, 'major': None}, {'name': 'subject', 'value': 'CHILDREN AND YOUTH', 'rank': 0, 'major': None}, {'name': 'subject', 'value': 'PERSONAL FINANCES', 'rank': 0, 'major': None}]",[],Money and Business/Financial Desk,4,2006-01-15T00:00:00Z,1.0,,,Consider this a little letter of investing advice to the fathers of young children who are maybe divorced or separated or who are far too busy to spend much time with their kids.,The New York Times,News,,https://www.nytimes.com/2006/01/15/business/yourmoney/15every.html,1109
16,4fd24e798eb7c8105d7f05cb,,{},,article,"{'main': 'Small Suggestions For Big Improvements', 'kicker': None, 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",[],[],The City Weekly Desk,9,2006-01-15T00:00:00Z,1.0,,," To the Editor:     In ''Dear Mayor Mike,'' one reader suggests that the city ''make exiting through the rear door mandatory on limited-stop buses.''  ",The New York Times,Letter,,https://query.nytimes.com/gst/fullpage.html?res=9A04E6D6173FF936A25752C0A9609C8B63,93
17,4fd24e798eb7c8105d7f05d1,New York Jets will interview Eric Mangini and Mike Tice for coaching vacancy (S),{},"{'original': 'By KAREN CROUSE', 'person': [{'firstname': 'Karen', 'middlename': None, 'lastname': 'CROUSE', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",article,"{'main': 'Jets, After Interviewing Westhoff, Turn Attention to Mangini and Tice', 'kicker': 'PRO FOOTBALL', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'MANGINI, ERIC', 'rank': 0, 'major': None}, {'name': 'persons', 'value': 'TICE, MIKE', 'rank': 0, 'major': None}, {'name': 'organizations', 'value': 'NEW YORK JETS', 'rank': 0, 'major': None}, {'name': 'subject', 'value': 'COACHES AND MANAGERS', 'rank': 0, 'major': None}, {'name': 'subject', 'value': 'FOOTBALL', 'rank': 0, 'major': None}]",[],Sports Desk,7,2006-01-15T00:00:00Z,1.0,,,"Mike Westhoff, the Jets' assistant coach in charge of special teams, interviewed for five hours Friday with the owner Woody Johnson, General Manager Terry Bradway and Mike Tannenbaum, the assistant general manager, in the search to fill the Jets' ...",The New York Times,News,,https://query.nytimes.com/gst/fullpage.html?res=9403E6DD143FF936A25752C0A9609C8B63,259
18,4fd24e798eb7c8105d7f05e0,,{},"{'original': 'By KARI HASKELL', 'person': [{'firstname': 'Kari', 'middlename': None, 'lastname': 'HASKELL', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",article,"{'main': 'The Neediest Cases; Keeping an Annual Tradition of Donating, and Starting a New One, of Giving Online', 'kicker': None, 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",[],[],Metropolitan Desk,29,2006-01-15T00:00:00Z,1.0,,,"Coming out of the winter's cold, Jessica Chao and her older sister, Jennifer, had a lot on their minds. As they peeled off their warm layers, they thought about other New Yorkers -- the less fortunate, whose stories they had been reading in The Ne...",The New York Times,News,,https://query.nytimes.com/gst/fullpage.html?res=9B03E0D9143FF936A25752C0A9609C8B63,1042
19,4fd251e18eb7c8105d7f6c59,,{},,article,"{'main': 'Paid Notice: Deaths   JAMES, WYATT E.', 'kicker': None, 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'JAMES, WYATT E.', 'rank': 0, 'major': None}]",[],Classified,31,2006-01-15T00:00:00Z,1.0,,,"JAMES--Wyatt E. On January 12, 2006. Beloved husband of Susan (nee Ellison). Loving son of Laura S. James and the late E.P.H. James. Dear brother of Christopher (Melinda) and Vicky. Beloved uncle of several loving nieces and nephews. Visiting Mond...",The New York Times,Paid Death Notice,,https://query.nytimes.com/gst/fullpage.html?res=9406E4D7163AF936A25752C0A9609C8B63,62
20,504a86e81c22dfde670c006e,,{},,multimedia,"{'main': ""Paris Men's Wear Slide Show"", 'kicker': None, 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': '', 'rank': 0, 'major': None}, {'name': 'organizations', 'value': '', 'rank': 0, 'major': None}, {'name': 'glocations', 'value': '', 'rank': 0, 'major': None}, {'name': 'persons', 'value': '', 'rank': 0, 'major': None}, {'name': 'creative_works', 'value': '', 'rank': 0, 'major': None}]",[],,,2006-02-01T00:00:00Z,1.0,,,"Raf Simons was a standout at the men's wear collection in Paris, but what's up with Hedi Slimane?",,,,https://www.nytimes.com/slideshow/2006/02/01/fashion/20060202_PARIS_SLIDESHOW_index.html,21
21,4fd24fd68eb7c8105d7f2d18,"Literary agent Kassie Evashevski drops client James Frey in wake of scandal surrounding his book A Million Little Pieces, which he claimed was non-fiction memoir but which was revealed to be largely fabricated (M)",{},"{'original': 'By EDWARD WYATT', 'person': [{'firstname': 'Edward', 'middlename': None, 'lastname': 'WYATT', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",article,"{'main': 'Literary Agent Drops Writer Of Memoir Larded With Fiction', 'kicker': None, 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","[{'name': 'creative_works', 'value': 'MILLION LITTLE PIECES, A (BOOK)', 'rank': 0, 'major': None}, {'name': 'persons', 'value': 'FREY, JAMES', 'rank': 0, 'major': None}, {'name': 'persons', 'value': 'EVASHEVSKI, KASSIE', 'rank': 0, 'major': None}, {'name': 'subject', 'value': 'BOOKS AND LITERATURE', 'rank': 0, 'major': None}, {'name': 'subject', 'value': 'ETHICS', 'rank': 0, 'major': None}]",[],The Arts/Cultural Desk,10,2006-02-01T00:00:00Z,1.0,,,James Frey's literary agent said that she had dropped him as a client after learning that he made up substantial portions of his book.,The New York Times,News,,https://www.nytimes.com/2006/02/01/books/01frey.html,338
22,4fd24fd68eb7c8105d7f2d27,US men's national team player Taylor Twellman scores three goals in US's 5-0 win over Norway (M),{},"{'original': 'By JACK BELL', 'person': [{'firstname': 'Jack', 'middlename': None, 'lastname': 'BELL', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",article,"{'main': 'M.L.S. Top Scorer Breaks Out for U.S.', 'kicker': 'SOCCER REPORT', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'TWELLMAN, TAYLOR', 'rank': 0, 'major': None}, {'name': 'glocations', 'value': 'NORWAY', 'rank': 0, 'major': None}, {'name': 'organizations', 'value': 'MAJOR LEAGUE SOCCER', 'rank': 0, 'major': None}, {'name': 'subject', 'value': 'WORLD CUP (SOCCER)', 'rank': 0, 'major': None}, {'name': 'subject', 'value': 'SOCCER', 'rank': 0, 'major': None}]",[],Sports Desk,6,2006-02-01T00:00:00Z,1.0,,,There is a fine line between real and wannabe as Taylor Twellman tries to live up to the hype of being the leading goal scorer in Major League Soccer last season.,The New York Times,News,,https://www.nytimes.com/2006/02/01/sports/soccer/01soccer.html,1122
23,4fd24fd68eb7c8105d7f2d36,,{},"{'original': 'By AL BAKER and LESLIE KAUFMAN; Janon Fisher contributed reporting for this article', 'person': [{'firstname': 'Al', 'middlename': None, 'lastname': 'BAKER', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}, {'firstname': 'Leslie', 'middlename': None, 'lastname': 'KAUFMAN', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 2}], 'organization': None}",article,"{'main': ""City Was Told 6 Times of Trouble in Bronx Boy's Home"", 'kicker': None, 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'BROWN, NIXZMARY', 'rank': 0, 'major': None}, {'name': 'subject', 'value': 'CHILDREN AND YOUTH', 'rank': 0, 'major': None}, {'name': 'subject', 'value': 'CHILD ABUSE AND NEGLECT', 'rank': 0, 'major': None}]",[],Metropolitan Desk,1,2006-02-01T00:00:00Z,1.0,,,Authorities said the city's child welfare agency had received complaints but failed to act before events that led to the death of Quachaun Browne.,The New York Times,News,,https://www.nytimes.com/2006/02/01/nyregion/01child.html,1346
24,4fd251e28eb7c8105d7f6dc9,,{},"{'original': 'By PETER APPLEBOME', 'person': [{'firstname': 'Peter', 'middlename': None, 'lastname': 'APPLEBOME', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",article,"{'main': 'Coretta Scott King, a Civil Rights Icon, Dies at 78', 'kicker': None, 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",[],[],National Desk,1,2006-02-01T00:00:00Z,1.0,,,"Coretta Scott King, known first as the wife of the Rev. Dr. Martin Luther King Jr., then as his widow, then as an avid proselytizer for his vision of racial peace and nonviolent social change, died Monday at a hospital in Mexico. She was 78.      ...",The New York Times,Obituary; Biography,,https://query.nytimes.com/gst/fullpage.html?res=9C01E1DC103EF932A35751C0A9609C8B63,2406
25,4fd269368eb7c8105d81fd05,,{},"{'original': 'By MAUREEN DOWD', 'person': [{'firstname': 'Maureen', 'middlename': None, 'lastname': 'DOWD', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",article,"{'main': ""Didn't See It Coming, Again"", 'kicker': 'Op-Ed Columnist', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'BUSH, GEORGE W', 'rank': 0, 'major': None}, {'name': 'subject', 'value': 'UNITED STATES INTERNATIONAL RELATIONS', 'rank': 0, 'major': None}]","[{'rank': 0, 'subtype': 'thumbnail', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2005/09/13/timesselect/tsdowd.new.75.jpg', 'height': 75, 'width': 0, 'legacy': {'hasthumbnail': 'Y', 'thumbnailheight': 75, 'thumbnail': 'images/2005/09/13/timesselect/tsdowd.new.75.jpg'}, 'subType': 'thumbnail', 'crop_name': None}, {'rank': 0, 'subtype': 'tiny_thumb', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2005/09/13/timesselect/tsdowd.new.184.jpg', 'height': 240, 'width': 184, 'legacy': {'tinythumbwidth': 184, 'tinythumbheight': 240, 'tinythumb': 'images/2005/09/13/timesselect/tsdowd.new.184.jpg', 'hastinythumb': 'Y'}, 'subType': 'tiny_thumb', 'crop_name': None}]",Editorial Desk,25,2006-02-01T00:00:00Z,1.0,,,"Fundamentalists in America like to vote for President Bush, but elsewhere they're violently opposing him.",The New York Times,Op-Ed,,https://www.nytimes.com/2006/02/01/opinion/01dowd.html,737
